Timestamp,Value_NE5,Value_NE7
2016-04-15T17:00:00Z,30744.143,62933.077
2016-04-15T17:15:00Z,30266.310,63131.936
2016-04-15T17:30:00Z,29679.914,63874.636
2016-04-15T17:45:00Z,29034.854,64795.301
2016-04-15T18:00:00Z,29073.527,65346.166
2016-04-15T18:15:00Z,28542.829,63961.326
2016-04-15T18:30:00Z,27829.713,62877.129
2016-04-15T18:45:00Z,27092.397,61586.808
2016-04-15T19:00:00Z,26851.271,60521.049
2016-04-15T19:15:00Z,26729.612,59042.135
2016-04-15T19:30:00Z,26726.719,57379.784
2016-04-15T19:45:00Z,26288.264,55688.275
2016-04-15T20:00:00Z,26216.959,54449.840
2016-04-15T20:15:00Z,25519.428,57734.935
2016-04-15T20:30:00Z,24722.896,56539.799
2016-04-15T20:45:00Z,22634.778,54496.427
2016-04-15T21:00:00Z,22561.844,52079.836
2016-04-15T21:15:00Z,24320.815,49869.215
2016-04-15T21:30:00Z,24823.094,47805.078
2016-04-15T21:45:00Z,24020.728,46025.452
2016-04-15T22:00:00Z,22623.599,44509.682
2016-04-15T22:15:00Z,23506.103,42968.855
2016-04-15T22:30:00Z,24865.765,41570.743
2016-04-15T22:45:00Z,24098.071,40281.740
2016-04-15T23:00:00Z,23158.393,39057.111
2016-04-15T23:15:00Z,21599.638,38200.146
2016-04-15T23:30:00Z,19907.093,37322.967
2016-04-15T23:45:00Z,19577.373,36606.644
2016-04-16T00:00:00Z,19425.835,36193.390
2016-04-16T00:15:00Z,21560.329,38701.866
2016-04-16T00:30:00Z,21632.103,38142.172
2016-04-16T00:45:00Z,21434.632,37644.579
2016-04-16T01:00:00Z,20696.779,36752.576
2016-04-16T01:15:00Z,19765.129,36268.423
2016-04-16T01:30:00Z,19022.356,35264.690
2016-04-16T01:45:00Z,18808.772,34663.838
2016-04-16T02:00:00Z,18898.112,34423.731
2016-04-16T02:15:00Z,18707.256,34489.220
2016-04-16T02:30:00Z,18628.131,34091.880
2016-04-16T02:45:00Z,18783.588,33919.785
2016-04-16T03:00:00Z,19101.580,34008.342
2016-04-16T03:15:00Z,19979.077,34694.232
2016-04-16T03:30:00Z,20598.665,34829.896
2016-04-16T03:45:00Z,20926.982,35701.076
2016-04-16T04:00:00Z,21330.713,36524.099
2016-04-16T04:15:00Z,21047.164,37620.124
2016-04-16T04:30:00Z,21330.911,38225.000
2016-04-16T04:45:00Z,21471.652,38259.223
2016-04-16T05:00:00Z,21913.647,38818.298
2016-04-16T05:15:00Z,22577.640,40044.417
2016-04-16T05:30:00Z,22874.028,41087.919
2016-04-16T05:45:00Z,23112.456,42202.759
2016-04-16T06:00:00Z,23050.745,43486.025
2016-04-16T06:15:00Z,23339.292,45256.908
2016-04-16T06:30:00Z,23474.503,46750.938
2016-04-16T06:45:00Z,23708.373,48765.667
2016-04-16T07:00:00Z,24230.671,50659.899
2016-04-16T07:15:00Z,24520.110,52450.842
2016-04-16T07:30:00Z,24750.028,53459.060
2016-04-16T07:45:00Z,24823.273,54561.117
2016-04-16T08:00:00Z,25439.817,55870.441
2016-04-16T08:15:00Z,25331.277,57296.679
2016-04-16T08:30:00Z,25257.657,57731.851
2016-04-16T08:45:00Z,25625.120,58500.715
2016-04-16T09:00:00Z,25785.526,58869.625
2016-04-16T09:15:00Z,25483.252,59053.413
2016-04-16T09:30:00Z,25225.164,59365.305
2016-04-16T09:45:00Z,25157.067,59706.193
2016-04-16T10:00:00Z,25098.643,60105.717
2016-04-16T10:15:00Z,24891.265,59816.767
2016-04-16T10:30:00Z,24982.137,59474.638
2016-04-16T10:45:00Z,24892.435,59540.397
2016-04-16T11:00:00Z,24553.133,58788.418
2016-04-16T11:15:00Z,24455.937,57982.160
2016-04-16T11:30:00Z,24374.779,57356.400
2016-04-16T11:45:00Z,24033.918,56798.522
2016-04-16T12:00:00Z,24215.580,56386.553
2016-04-16T12:15:00Z,24064.602,55797.830
2016-04-16T12:30:00Z,23908.355,55429.084
2016-04-16T12:45:00Z,23720.003,54831.833
2016-04-16T13:00:00Z,23915.071,54474.669
2016-04-16T13:15:00Z,24123.937,53995.447
2016-04-16T13:30:00Z,24110.445,53629.820
2016-04-16T13:45:00Z,24250.562,53346.220
2016-04-16T14:00:00Z,24190.363,53399.453
2016-04-16T14:15:00Z,23919.351,53241.069
2016-04-16T14:30:00Z,23736.812,53390.551
2016-04-16T14:45:00Z,23601.936,53436.996
2016-04-16T15:00:00Z,23674.813,53972.156
2016-04-16T15:15:00Z,23592.303,53930.425
2016-04-16T15:30:00Z,23520.358,54167.508
2016-04-16T15:45:00Z,23548.216,54990.425
2016-04-16T16:00:00Z,23431.543,55923.166
2016-04-16T16:15:00Z,23176.222,56356.872
2016-04-16T16:30:00Z,23179.655,56452.866
2016-04-16T16:45:00Z,23223.369,56099.063
2016-04-16T17:00:00Z,23253.298,56126.146
2016-04-16T17:15:00Z,22974.706,56141.373
2016-04-16T17:30:00Z,22768.894,56357.803
2016-04-16T17:45:00Z,22746.125,56612.691
2016-04-16T18:00:00Z,22841.393,57890.570
2016-04-16T18:15:00Z,22518.262,58395.034
2016-04-16T18:30:00Z,22264.160,57872.428
2016-04-16T18:45:00Z,21968.179,57099.240
2016-04-16T19:00:00Z,21896.741,56621.355
2016-04-16T19:15:00Z,21549.618,55487.004
2016-04-16T19:30:00Z,21452.506,54286.033
2016-04-16T19:45:00Z,21419.157,53347.841
2016-04-16T20:00:00Z,21426.644,52228.708
2016-04-16T20:15:00Z,21802.920,55837.448
2016-04-16T20:30:00Z,21641.724,54933.779
2016-04-16T20:45:00Z,21520.656,52987.459
2016-04-16T21:00:00Z,21220.417,51118.861
2016-04-16T21:15:00Z,20883.658,49125.216
2016-04-16T21:30:00Z,20831.983,47427.836
2016-04-16T21:45:00Z,20948.398,45453.359
2016-04-16T22:00:00Z,21314.249,44023.749
2016-04-16T22:15:00Z,21106.956,42585.854
2016-04-16T22:30:00Z,20829.440,41221.712
2016-04-16T22:45:00Z,20009.058,40232.877
2016-04-16T23:00:00Z,19490.615,39182.404
2016-04-16T23:15:00Z,19099.912,38086.697
2016-04-16T23:30:00Z,18907.032,37170.752
2016-04-16T23:45:00Z,18733.988,36471.204
2016-04-17T00:00:00Z,18530.657,36026.803
2016-04-17T00:15:00Z,18515.268,38862.897
2016-04-17T00:30:00Z,18425.543,38058.186
2016-04-17T00:45:00Z,18336.874,37466.603
2016-04-17T01:00:00Z,18262.557,36501.879
2016-04-17T01:15:00Z,18238.068,35625.899
2016-04-17T01:30:00Z,18221.740,35017.268
2016-04-17T01:45:00Z,18029.957,34476.702
2016-04-17T02:00:00Z,17952.118,34095.633
2016-04-17T02:15:00Z,18134.548,33857.108
2016-04-17T02:30:00Z,18189.602,33564.820
2016-04-17T02:45:00Z,18301.950,33442.594
2016-04-17T03:00:00Z,18332.468,33206.910
2016-04-17T03:15:00Z,18893.611,33918.543
2016-04-17T03:30:00Z,19437.118,34193.539
2016-04-17T03:45:00Z,19571.975,34166.013
2016-04-17T04:00:00Z,19741.679,34526.606
2016-04-17T04:15:00Z,19877.293,34862.700
2016-04-17T04:30:00Z,20020.197,35410.286
2016-04-17T04:45:00Z,19841.354,35144.068
2016-04-17T05:00:00Z,20017.263,34835.159
2016-04-17T05:15:00Z,20189.226,35748.235
2016-04-17T05:30:00Z,20162.458,36234.013
2016-04-17T05:45:00Z,20234.527,36569.020
2016-04-17T06:00:00Z,20306.457,37188.263
2016-04-17T06:15:00Z,20366.654,38297.439
2016-04-17T06:30:00Z,20295.044,39272.188
2016-04-17T06:45:00Z,20241.126,40176.858
2016-04-17T07:00:00Z,20319.413,41291.885
2016-04-17T07:15:00Z,20563.412,42486.105
2016-04-17T07:30:00Z,20693.276,43481.775
2016-04-17T07:45:00Z,20774.322,44566.971
2016-04-17T08:00:00Z,21024.474,45616.242
2016-04-17T08:15:00Z,21292.208,46902.295
2016-04-17T08:30:00Z,21320.233,47662.860
2016-04-17T08:45:00Z,21369.386,48402.892
2016-04-17T09:00:00Z,21321.545,49286.663
2016-04-17T09:15:00Z,21404.227,50350.498
2016-04-17T09:30:00Z,21461.261,51036.914
2016-04-17T09:45:00Z,21300.703,51087.626
2016-04-17T10:00:00Z,21290.895,51274.478
2016-04-17T10:15:00Z,21371.094,51210.042
2016-04-17T10:30:00Z,21464.846,51133.411
2016-04-17T10:45:00Z,21459.233,51626.126
2016-04-17T11:00:00Z,21603.080,51704.189
2016-04-17T11:15:00Z,21783.140,51473.288
2016-04-17T11:30:00Z,21757.758,51261.019
2016-04-17T11:45:00Z,21633.926,50873.957
2016-04-17T12:00:00Z,21754.852,50347.271
2016-04-17T12:15:00Z,21766.006,50108.209
2016-04-17T12:30:00Z,21756.243,49806.024
2016-04-17T12:45:00Z,21656.085,49478.014
2016-04-17T13:00:00Z,21731.270,49447.982
2016-04-17T13:15:00Z,21814.554,49446.776
2016-04-17T13:30:00Z,21916.327,49637.419
2016-04-17T13:45:00Z,22033.046,49952.494
2016-04-17T14:00:00Z,22093.492,49946.384
2016-04-17T14:15:00Z,21870.795,50165.005
2016-04-17T14:30:00Z,21844.759,50490.565
2016-04-17T14:45:00Z,21946.025,50895.233
2016-04-17T15:00:00Z,22128.713,51326.978
2016-04-17T15:15:00Z,22041.682,51672.896
2016-04-17T15:30:00Z,22073.408,52064.012
2016-04-17T15:45:00Z,21994.273,52891.152
2016-04-17T16:00:00Z,22169.585,54059.202
2016-04-17T16:15:00Z,21891.029,54940.876
2016-04-17T16:30:00Z,21878.173,56015.238
2016-04-17T16:45:00Z,21896.607,55928.344
2016-04-17T17:00:00Z,21998.915,56326.103
2016-04-17T17:15:00Z,21837.230,56186.716
2016-04-17T17:30:00Z,21794.661,55884.819
2016-04-17T17:45:00Z,21770.443,55488.151
2016-04-17T18:00:00Z,21686.496,56169.922
2016-04-17T18:15:00Z,21476.996,56456.325
2016-04-17T18:30:00Z,21476.460,56630.962
2016-04-17T18:45:00Z,21227.599,56136.421
2016-04-17T19:00:00Z,21401.278,55450.265
2016-04-17T19:15:00Z,21574.244,54475.141
2016-04-17T19:30:00Z,21490.917,53475.344
2016-04-17T19:45:00Z,21395.969,52458.671
2016-04-17T20:00:00Z,21305.025,51529.273
2016-04-17T20:15:00Z,21761.140,54817.976
2016-04-17T20:30:00Z,21887.254,53692.648
2016-04-17T20:45:00Z,21843.307,51744.587
2016-04-17T21:00:00Z,21510.866,49645.983
2016-04-17T21:15:00Z,21233.141,47340.814
2016-04-17T21:30:00Z,21081.446,45291.415
2016-04-17T21:45:00Z,21012.076,43385.567
2016-04-17T22:00:00Z,21037.442,41871.474
2016-04-17T22:15:00Z,21189.640,40430.726
2016-04-17T22:30:00Z,21120.260,39215.431
2016-04-17T22:45:00Z,20599.084,38062.685
2016-04-17T23:00:00Z,19817.603,37249.088
2016-04-17T23:15:00Z,19307.720,36277.167
2016-04-17T23:30:00Z,18902.916,35740.918
2016-04-17T23:45:00Z,18625.197,34965.786
2016-04-18T00:00:00Z,18526.161,34503.970
2016-04-18T00:15:00Z,18725.134,34576.725
2016-04-18T00:30:00Z,18892.641,33897.743
2016-04-18T00:45:00Z,18848.729,33751.942
2016-04-18T01:00:00Z,18705.902,33272.687
2016-04-18T01:15:00Z,18749.123,33370.568
2016-04-18T01:30:00Z,19004.983,33119.739
2016-04-18T01:45:00Z,19104.344,33306.552
2016-04-18T02:00:00Z,19196.097,33246.931
2016-04-18T02:15:00Z,19431.894,33159.871
2016-04-18T02:30:00Z,19371.688,33329.219
2016-04-18T02:45:00Z,19221.421,33791.917
2016-04-18T03:00:00Z,19617.677,34150.258
2016-04-18T03:15:00Z,20556.530,35317.646
2016-04-18T03:30:00Z,21342.777,36238.430
2016-04-18T03:45:00Z,22102.595,37333.569
2016-04-18T04:00:00Z,23364.200,38792.480
2016-04-18T04:15:00Z,25020.699,41506.014
2016-04-18T04:30:00Z,25999.616,43761.825
2016-04-18T04:45:00Z,26885.007,45357.989
2016-04-18T05:00:00Z,27386.339,46840.367
2016-04-18T05:15:00Z,28794.296,49850.094
2016-04-18T05:30:00Z,29022.558,52172.912
2016-04-18T05:45:00Z,30062.527,54071.693
2016-04-18T06:00:00Z,30457.592,55934.933
2016-04-18T06:15:00Z,30955.537,58444.496
2016-04-18T06:30:00Z,31094.912,60440.335
2016-04-18T06:45:00Z,31642.265,62086.720
2016-04-18T07:00:00Z,31798.018,63411.677
2016-04-18T07:15:00Z,31602.296,64280.062
2016-04-18T07:30:00Z,31564.157,65154.196
2016-04-18T07:45:00Z,31667.267,66076.100
2016-04-18T08:00:00Z,31918.879,66804.863
2016-04-18T08:15:00Z,32201.102,67661.344
2016-04-18T08:30:00Z,32508.638,68389.395
2016-04-18T08:45:00Z,32285.207,68850.852
2016-04-18T09:00:00Z,32388.488,68955.375
2016-04-18T09:15:00Z,32249.846,69472.947
2016-04-18T09:30:00Z,32427.873,69637.242
2016-04-18T09:45:00Z,32192.944,70006.339
2016-04-18T10:00:00Z,32540.758,70178.102
2016-04-18T10:15:00Z,32365.232,69735.618
2016-04-18T10:30:00Z,32245.147,69158.845
2016-04-18T10:45:00Z,32008.746,69024.781
2016-04-18T11:00:00Z,32170.149,68457.614
2016-04-18T11:15:00Z,31949.096,67807.870
2016-04-18T11:30:00Z,31910.022,67168.115
2016-04-18T11:45:00Z,31284.914,66054.179
2016-04-18T12:00:00Z,31078.604,65513.384
2016-04-18T12:15:00Z,31099.030,64759.091
2016-04-18T12:30:00Z,30933.320,63885.823
2016-04-18T12:45:00Z,30685.633,63280.274
2016-04-18T13:00:00Z,30644.626,63197.628
2016-04-18T13:15:00Z,30316.752,62708.800
2016-04-18T13:30:00Z,30382.497,62175.678
2016-04-18T13:45:00Z,30136.431,61930.507
2016-04-18T14:00:00Z,30170.014,61828.084
2016-04-18T14:15:00Z,30043.687,61454.905
2016-04-18T14:30:00Z,32082.815,61263.576
2016-04-18T14:45:00Z,32672.624,61396.414
2016-04-18T15:00:00Z,32552.350,61502.615
2016-04-18T15:15:00Z,32052.033,61660.981
2016-04-18T15:30:00Z,32414.107,62094.146
2016-04-18T15:45:00Z,31632.287,62907.027
2016-04-18T16:00:00Z,31546.406,63377.809
2016-04-18T16:15:00Z,30825.981,63798.795
2016-04-18T16:30:00Z,30954.842,64246.589
2016-04-18T16:45:00Z,30228.881,63819.597
2016-04-18T17:00:00Z,29125.696,64857.101
2016-04-18T17:15:00Z,28438.586,65039.972
2016-04-18T17:30:00Z,28261.592,64608.090
2016-04-18T17:45:00Z,27655.894,64603.184
2016-04-18T18:00:00Z,26574.702,64892.481
2016-04-18T18:15:00Z,25890.101,64464.222
2016-04-18T18:30:00Z,25780.366,64069.697
2016-04-18T18:45:00Z,25250.835,63069.371
2016-04-18T19:00:00Z,25167.402,61768.178
2016-04-18T19:15:00Z,24333.047,60286.286
2016-04-18T19:30:00Z,24095.961,58876.974
2016-04-18T19:45:00Z,23572.152,57069.189
2016-04-18T20:00:00Z,23519.111,55539.557
2016-04-18T20:15:00Z,23702.537,58781.966
2016-04-18T20:30:00Z,23521.984,57190.683
2016-04-18T20:45:00Z,23347.006,54702.031
2016-04-18T21:00:00Z,23171.860,52209.003
2016-04-18T21:15:00Z,22524.931,49592.079
2016-04-18T21:30:00Z,22499.884,47287.984
2016-04-18T21:45:00Z,22216.820,45309.551
2016-04-18T22:00:00Z,22225.901,43422.777
2016-04-18T22:15:00Z,22167.388,41966.851
2016-04-18T22:30:00Z,22340.368,40482.148
2016-04-18T22:45:00Z,21661.652,39416.349
2016-04-18T23:00:00Z,20958.060,38512.348
2016-04-18T23:15:00Z,20277.284,37517.310
2016-04-18T23:30:00Z,20158.484,36737.762
2016-04-18T23:45:00Z,20021.341,36007.916
2016-04-19T00:00:00Z,19764.059,35623.002
2016-04-19T00:15:00Z,19813.564,38405.590
2016-04-19T00:30:00Z,19860.275,38117.376
2016-04-19T00:45:00Z,19794.324,37470.387
2016-04-19T01:00:00Z,19823.239,36654.476
2016-04-19T01:15:00Z,19759.374,36343.466
2016-04-19T01:30:00Z,19504.575,35819.067
2016-04-19T01:45:00Z,19696.587,35447.047
2016-04-19T02:00:00Z,19882.393,35321.448
2016-04-19T02:15:00Z,20226.810,35358.751
2016-04-19T02:30:00Z,20423.805,35180.265
2016-04-19T02:45:00Z,20830.770,35367.749
2016-04-19T03:00:00Z,21019.028,35516.194
2016-04-19T03:15:00Z,21959.150,36492.564
2016-04-19T03:30:00Z,22739.331,37353.118
2016-04-19T03:45:00Z,23445.854,38710.157
2016-04-19T04:00:00Z,24627.506,40580.477
2016-04-19T04:15:00Z,26334.844,43481.442
2016-04-19T04:30:00Z,27593.691,46315.593
2016-04-19T04:45:00Z,28881.029,48085.346
2016-04-19T05:00:00Z,29386.553,50371.386
2016-04-19T05:15:00Z,30866.933,53792.678
2016-04-19T05:30:00Z,31410.068,56116.007
2016-04-19T05:45:00Z,32555.139,58619.847
2016-04-19T06:00:00Z,32749.207,60883.240
2016-04-19T06:15:00Z,33641.058,63139.167
2016-04-19T06:30:00Z,33549.957,64588.669
2016-04-19T06:45:00Z,33957.927,65566.290
2016-04-19T07:00:00Z,34172.827,66582.307
2016-04-19T07:15:00Z,34525.401,67705.492
2016-04-19T07:30:00Z,34449.982,68237.197
2016-04-19T07:45:00Z,34727.015,69207.061
2016-04-19T08:00:00Z,35102.870,69836.181
2016-04-19T08:15:00Z,35238.013,70934.573
2016-04-19T08:30:00Z,35394.603,71647.588
2016-04-19T08:45:00Z,34999.507,71874.950
2016-04-19T09:00:00Z,35013.577,71973.378
2016-04-19T09:15:00Z,35130.056,72174.814
2016-04-19T09:30:00Z,35201.576,72625.737
2016-04-19T09:45:00Z,34969.158,73252.102
2016-04-19T10:00:00Z,34953.253,73199.024
2016-04-19T10:15:00Z,34675.171,72341.953
2016-04-19T10:30:00Z,34439.242,70666.900
2016-04-19T10:45:00Z,34188.004,70118.410
2016-04-19T11:00:00Z,34111.197,69684.606
2016-04-19T11:15:00Z,33989.390,69729.524
2016-04-19T11:30:00Z,34303.807,69420.679
2016-04-19T11:45:00Z,34139.704,68881.951
2016-04-19T12:00:00Z,34079.300,67816.467
2016-04-19T12:15:00Z,33797.250,67255.710
2016-04-19T12:30:00Z,33712.064,66289.344
2016-04-19T12:45:00Z,33311.894,65590.667
2016-04-19T13:00:00Z,33400.177,64947.622
2016-04-19T13:15:00Z,33141.527,64638.101
2016-04-19T13:30:00Z,33291.206,64141.803
2016-04-19T13:45:00Z,33093.533,63792.045
2016-04-19T14:00:00Z,33122.506,63436.189
2016-04-19T14:15:00Z,34455.701,63419.013
2016-04-19T14:30:00Z,35324.948,63211.429
2016-04-19T14:45:00Z,34930.684,62836.583
2016-04-19T15:00:00Z,34968.571,62460.378
2016-04-19T15:15:00Z,34192.099,62247.789
2016-04-19T15:30:00Z,33423.448,61758.360
2016-04-19T15:45:00Z,32653.926,61542.623
2016-04-19T16:00:00Z,32539.106,62078.470
2016-04-19T16:15:00Z,32350.179,62578.470
2016-04-19T16:30:00Z,32491.840,62546.907
2016-04-19T16:45:00Z,31749.312,62208.638
2016-04-19T17:00:00Z,31723.157,61965.481
2016-04-19T17:15:00Z,31047.033,61272.822
2016-04-19T17:30:00Z,30598.032,61121.815
2016-04-19T17:45:00Z,30194.815,61145.373
2016-04-19T18:00:00Z,30000.943,60971.541
2016-04-19T18:15:00Z,29062.760,60597.360
2016-04-19T18:30:00Z,28696.324,61015.221
2016-04-19T18:45:00Z,28168.733,61988.298
2016-04-19T19:00:00Z,27514.983,61760.354
2016-04-19T19:15:00Z,25676.543,60817.563
2016-04-19T19:30:00Z,24351.109,59669.422
2016-04-19T19:45:00Z,23688.083,58269.734
2016-04-19T20:00:00Z,23792.522,56501.662
2016-04-19T20:15:00Z,23875.866,59433.250
2016-04-19T20:30:00Z,23747.699,57892.755
2016-04-19T20:45:00Z,23430.170,55472.361
2016-04-19T21:00:00Z,23253.074,52782.526
2016-04-19T21:15:00Z,22586.619,49963.845
2016-04-19T21:30:00Z,22400.457,47496.992
2016-04-19T21:45:00Z,22083.706,45268.503
2016-04-19T22:00:00Z,22006.108,43269.597
2016-04-19T22:15:00Z,21985.380,41355.519
2016-04-19T22:30:00Z,22263.840,39631.444
2016-04-19T22:45:00Z,21817.201,38574.811
2016-04-19T23:00:00Z,21299.128,37698.492
2016-04-19T23:15:00Z,20854.244,36648.827
2016-04-19T23:30:00Z,20409.533,35680.943
2016-04-19T23:45:00Z,20219.308,35172.168
2016-04-20T00:00:00Z,19888.152,34580.558
2016-04-20T00:15:00Z,19830.694,37521.220
2016-04-20T00:30:00Z,20031.914,37467.385
2016-04-20T00:45:00Z,20094.113,36688.707
2016-04-20T01:00:00Z,20196.685,35880.893
2016-04-20T01:15:00Z,20296.971,35318.332
2016-04-20T01:30:00Z,20166.655,35106.541
2016-04-20T01:45:00Z,20249.286,34792.780
2016-04-20T02:00:00Z,20101.924,34301.259
2016-04-20T02:15:00Z,20202.237,34318.088
2016-04-20T02:30:00Z,20394.337,34592.105
2016-04-20T02:45:00Z,20777.632,34860.818
2016-04-20T03:00:00Z,20968.291,35173.143
2016-04-20T03:15:00Z,22038.518,36154.606
2016-04-20T03:30:00Z,22989.707,37203.922
2016-04-20T03:45:00Z,23643.846,38592.996
2016-04-20T04:00:00Z,24997.974,40591.418
2016-04-20T04:15:00Z,27023.800,43648.817
2016-04-20T04:30:00Z,28271.944,45397.203
2016-04-20T04:45:00Z,29258.578,46893.942
2016-04-20T05:00:00Z,29757.965,48896.697
2016-04-20T05:15:00Z,31094.663,52802.681
2016-04-20T05:30:00Z,31752.643,55367.306
2016-04-20T05:45:00Z,32558.222,57617.308
2016-04-20T06:00:00Z,32884.618,59670.022
2016-04-20T06:15:00Z,33176.013,61319.974
2016-04-20T06:30:00Z,33144.989,62545.127
2016-04-20T06:45:00Z,33723.284,63395.625
2016-04-20T07:00:00Z,34098.527,64475.285
2016-04-20T07:15:00Z,33728.598,65080.042
2016-04-20T07:30:00Z,33957.474,65702.207
2016-04-20T07:45:00Z,34267.595,66506.343
2016-04-20T08:00:00Z,34231.174,67167.511
2016-04-20T08:15:00Z,34099.965,67939.832
2016-04-20T08:30:00Z,34297.268,68411.803
2016-04-20T08:45:00Z,33868.571,68947.602
2016-04-20T09:00:00Z,34029.419,69089.824
2016-04-20T09:15:00Z,34361.007,69296.697
2016-04-20T09:30:00Z,34213.238,69467.276
2016-04-20T09:45:00Z,34298.977,70428.049
2016-04-20T10:00:00Z,34095.867,70822.641
2016-04-20T10:15:00Z,33867.737,70122.514
2016-04-20T10:30:00Z,33855.203,68813.659
2016-04-20T10:45:00Z,33715.397,67947.006
2016-04-20T11:00:00Z,33729.801,67735.112
2016-04-20T11:15:00Z,33566.872,67841.766
2016-04-20T11:30:00Z,33736.379,67731.813
2016-04-20T11:45:00Z,33815.339,67056.565
2016-04-20T12:00:00Z,34174.797,66185.925
2016-04-20T12:15:00Z,33804.582,65577.823
2016-04-20T12:30:00Z,33786.278,64688.982
2016-04-20T12:45:00Z,33516.458,64177.181
2016-04-20T13:00:00Z,33389.214,63615.948
2016-04-20T13:15:00Z,33305.043,63304.248
2016-04-20T13:30:00Z,33576.851,62773.517
2016-04-20T13:45:00Z,33403.521,62450.967
2016-04-20T14:00:00Z,33577.958,62276.074
2016-04-20T14:15:00Z,33154.905,61924.127
2016-04-20T14:30:00Z,33873.321,61653.645
2016-04-20T14:45:00Z,32529.998,61254.019
2016-04-20T15:00:00Z,33269.006,61113.462
2016-04-20T15:15:00Z,32824.188,60798.753
2016-04-20T15:30:00Z,32578.334,60663.674
2016-04-20T15:45:00Z,32183.660,60776.622
2016-04-20T16:00:00Z,31965.150,61200.155
2016-04-20T16:15:00Z,31331.718,61232.262
2016-04-20T16:30:00Z,30952.017,61248.617
2016-04-20T16:45:00Z,30650.554,61045.049
2016-04-20T17:00:00Z,30518.628,60933.708
2016-04-20T17:15:00Z,29992.920,60429.190
2016-04-20T17:30:00Z,29720.107,59670.323
2016-04-20T17:45:00Z,29034.731,59373.803
2016-04-20T18:00:00Z,28860.504,59639.191
2016-04-20T18:15:00Z,27712.640,59667.344
2016-04-20T18:30:00Z,27292.091,60242.032
2016-04-20T18:45:00Z,26727.347,60849.191
2016-04-20T19:00:00Z,26630.169,60822.967
2016-04-20T19:15:00Z,25795.400,59833.566
2016-04-20T19:30:00Z,25324.160,58653.030
2016-04-20T19:45:00Z,24946.489,57142.915
2016-04-20T20:00:00Z,23858.348,55512.832
2016-04-20T20:15:00Z,23396.423,58788.624
2016-04-20T20:30:00Z,23357.728,57213.159
2016-04-20T20:45:00Z,22889.499,54621.931
2016-04-20T21:00:00Z,22881.252,52263.647
2016-04-20T21:15:00Z,22214.212,49062.130
2016-04-20T21:30:00Z,22013.047,46713.566
2016-04-20T21:45:00Z,21762.363,44736.991
2016-04-20T22:00:00Z,21672.968,42785.959
2016-04-20T22:15:00Z,21739.351,40856.010
2016-04-20T22:30:00Z,21853.322,39167.064
2016-04-20T22:45:00Z,21308.176,37809.718
2016-04-20T23:00:00Z,20627.974,37003.199
2016-04-20T23:15:00Z,20310.789,36265.953
2016-04-20T23:30:00Z,19995.127,35354.605
2016-04-20T23:45:00Z,19936.107,34648.232
2016-04-21T00:00:00Z,19730.913,34524.559
2016-04-21T00:15:00Z,19558.148,37414.053
2016-04-21T00:30:00Z,19561.210,36964.959
2016-04-21T00:45:00Z,19863.740,36225.618
2016-04-21T01:00:00Z,19801.751,35644.866
2016-04-21T01:15:00Z,19789.465,34962.603
2016-04-21T01:30:00Z,19621.683,34298.497
2016-04-21T01:45:00Z,19514.085,34082.652
2016-04-21T02:00:00Z,19613.018,33907.708
2016-04-21T02:15:00Z,19735.926,33914.024
2016-04-21T02:30:00Z,19885.575,33935.562
2016-04-21T02:45:00Z,20257.416,34049.626
2016-04-21T03:00:00Z,20657.161,34324.506
2016-04-21T03:15:00Z,21817.512,35695.532
2016-04-21T03:30:00Z,22472.942,36686.742
2016-04-21T03:45:00Z,23161.607,38058.755
2016-04-21T04:00:00Z,24470.694,39807.617
2016-04-21T04:15:00Z,26385.416,42702.974
2016-04-21T04:30:00Z,27538.577,44378.647
2016-04-21T04:45:00Z,28969.656,46720.702
2016-04-21T05:00:00Z,29541.164,49157.643
2016-04-21T05:15:00Z,31093.122,52527.770
2016-04-21T05:30:00Z,31248.984,54656.671
2016-04-21T05:45:00Z,31796.011,56602.137
2016-04-21T06:00:00Z,31972.755,58142.507
2016-04-21T06:15:00Z,32934.578,60297.478
2016-04-21T06:30:00Z,33306.658,61528.486
2016-04-21T06:45:00Z,34011.998,62558.787
2016-04-21T07:00:00Z,34229.086,63585.347
2016-04-21T07:15:00Z,34022.492,64665.397
2016-04-21T07:30:00Z,34133.230,65162.005
2016-04-21T07:45:00Z,34090.897,65807.986
2016-04-21T08:00:00Z,34211.115,66533.128
2016-04-21T08:15:00Z,34222.787,67191.168
2016-04-21T08:30:00Z,34481.916,68013.947
2016-04-21T08:45:00Z,34042.180,68447.624
2016-04-21T09:00:00Z,34212.372,68447.908
2016-04-21T09:15:00Z,33915.140,68977.371
2016-04-21T09:30:00Z,34164.555,68953.828
2016-04-21T09:45:00Z,34273.164,69803.633
2016-04-21T10:00:00Z,34205.558,69996.215
2016-04-21T10:15:00Z,34146.327,69223.406
2016-04-21T10:30:00Z,34148.162,67730.955
2016-04-21T10:45:00Z,33958.284,67404.288
2016-04-21T11:00:00Z,34395.032,66937.418
2016-04-21T11:15:00Z,34189.008,67217.095
2016-04-21T11:30:00Z,34095.624,67159.604
2016-04-21T11:45:00Z,34098.160,66474.195
2016-04-21T12:00:00Z,34405.379,65695.882
2016-04-21T12:15:00Z,34143.448,64812.421
2016-04-21T12:30:00Z,34460.314,64450.695
