Lon,Lat,Altitude
0.166705255846261,-3.9601667438629,-4527.64
0.166705255846261,-3.54330708661418,-4327
0.166705255846261,-3.12644742936544,-4349.64
0.166705255846261,-2.70958777211672,-4516.08
0.166705255846261,-2.292728114868,-4453.68
0.166705255846261,-1.87586845761926,-4551.64
0.166705255846261,-1.45900880037054,-4500.72
0.166705255846261,-1.04214914312182,-4562
0.166705255846261,-0.625289485873083,-4542.76
0.166705255846261,-0.208429828624361,-4778.04
0.166705255846261,0.208429828624361,-4853.52
0.166705255846261,0.625289485873083,-4884.2
0.166705255846261,1.04214914312182,-4899.96
0.166705255846261,1.45900880037054,-4885.96
0.166705255846261,1.87586845761926,-4823.28
0.166705255846261,2.292728114868,-4655.6
0.166705255846261,2.70958777211672,-4722.76
0.166705255846261,3.12644742936544,-4677.56
0.166705255846261,3.54330708661418,-4608.72
0.166705255846261,3.9601667438629,-4460.4
0.166705255846261,4.37702640111162,-4184.6
0.166705255846261,4.79388605836036,-3548.12
0.166705255846261,5.21074571560908,-2024.56
0.166705255846261,5.6276053728578,-113
0.166705255846261,6.04446503010654,50.24
0.166705255846261,6.46132468735526,130.72
0.166705255846261,6.87818434460398,182.12
0.166705255846261,7.29504400185272,183.92
0.166705255846261,7.71190365910144,212.2
0.166705255846261,8.12876331635016,262.88
0.166705255846261,8.54562297359888,189.68
0.166705255846261,8.96248263084762,161.32
0.166705255846261,9.37934228809634,181.48
0.166705255846261,9.79620194534506,158.56
0.166705255846261,10.2130616025938,146.08
0.166705255846261,10.6299212598425,188.76
0.166705255846261,11.0467809170912,263.44
0.166705255846261,11.46364057434,276.08
0.166705255846261,11.8805002315887,278.2
0.166705255846261,12.2973598888374,284.84
0.166705255846261,12.7142195460862,274
0.166705255846261,13.1310792033349,268.32
0.166705255846261,13.5479388605836,273.88
0.166705255846261,13.9647985178323,277.8
0.166705255846261,14.3816581750811,286.48
0.166705255846261,14.7985178323298,274
0.166705255846261,15.2153774895785,275.2
0.166705255846261,15.6322371468272,286.44
0.166705255846261,16.049096804076,276.52
0.166705255846261,16.4659564613247,274
0.166705255846261,16.8828161185734,277.08
0.166705255846261,17.2996757758221,301.24
0.166705255846261,17.7165354330709,310.96
0.166705255846261,18.1333950903196,329.56
0.166705255846261,18.5502547475683,335
0.166705255846261,18.967114404817,335
0.166705255846261,19.3839740620658,353.44
0.166705255846261,19.8008337193145,363.44
0.166705255846261,20.2176933765632,447.2
0.166705255846261,20.634553033812,457
0.166705255846261,21.0514126910607,442
0.166705255846261,21.4682723483094,427
0.166705255846261,21.8851320055581,414.8
0.166705255846261,22.3019916628069,305
0.166705255846261,22.7188513200556,305.28
0.166705255846261,23.1357109773043,307.16
0.166705255846261,23.552570634553,273.28
0.166705255846261,23.9694302918018,243.08
0.166705255846261,24.3862899490505,239.72
0.166705255846261,24.8031496062992,241
0.166705255846261,25.2200092635479,243.68
